mmsi,dt,status,vesseltype,sog_mean,sog_min,sog_max,sog_std,count,length,width,draft,vessel,autoencode_loss
367014560,2017-01-31 09:00:00,under way using engine,1002,0.17307692307692302,0.1,0.3,0.06298267615963345,52,30.240000000000006,9.100000000000009,0.0,fishing,0.16231243312358856
367014560,2017-01-31 10:00:00,under way using engine,1002,0.14615384615384613,0.1,0.2,0.05033822257076338,52,30.240000000000006,9.100000000000009,0.0,fishing,0.16426509618759155
367014560,2017-01-31 11:00:00,under way using engine,1002,0.15961538461538455,0.1,0.3,0.07210997968684643,52,30.240000000000006,9.100000000000009,0.0,fishing,0.15718573331832886
367018620,2016-01-10 01:00:00,engaged in fishing,1001,0.0038461538461538464,0.0,0.1,0.019418390934515434,52,33.380000000000045,9.149999999999991,3.5,fishing,0.16156414151191711
367018620,2016-01-10 02:00:00,engaged in fishing,1001,0.009433962264150943,0.0,0.1,0.029509782885030277,53,33.380000000000045,9.149999999999991,3.5,fishing,0.1884281486272812
367018620,2016-01-10 03:00:00,engaged in fishing,1001,6.576923076923076,0.0,9.1,3.6228910232735183,52,33.380000000000045,9.149999999999991,3.5,fishing,0.19245027005672455
367018620,2016-01-10 04:00:00,engaged in fishing,1001,8.753846153846151,7.9,9.2,0.28796891067323344,52,33.380000000000045,9.149999999999991,3.5,fishing,0.16814981400966644
367018620,2017-01-31 17:00:00,under way using engine,1001,0.0038461538461538464,0.0,0.1,0.019418390934515434,52,33.380000000000045,9.149999999999991,3.5,fishing,0.15071366727352142
367026970,2017-01-29 21:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,48,50.28999999999997,11.600000000000009,3.5,fishing,0.1506168097257614
367032060,2015-01-26 14:00:00,undefined,0,9.121153846153845,5.4,10.8,1.2220741831822657,52,0.0,0.0,0.0,na,0.1541370153427124
367032060,2015-01-26 15:00:00,undefined,0,9.600000000000001,6.8,11.7,0.9064215354899735,51,0.0,0.0,0.0,na,0.15613649785518646
367032060,2016-01-13 00:00:00,undefined,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,na,0.16725879907608032
367032060,2016-01-13 01:00:00,undefined,0,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,na,0.2051156759262085
367032060,2016-01-13 02:00:00,undefined,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,na,0.22040614485740662
367032060,2016-01-13 03:00:00,undefined,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,na,0.2052399069070816
367032060,2016-01-13 04:00:00,undefined,0,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,na,0.15814755856990814
367032060,2017-01-15 12:00:00,undefined,0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,na,0.17107585072517395
367032060,2017-01-15 13:00:00,undefined,0,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,na,0.18565763533115387
367032060,2017-01-15 14:00:00,undefined,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,na,0.17817974090576172
367032060,2017-01-15 15:00:00,undefined,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,na,0.15511992573738098
367032060,2017-01-22 15:00:00,undefined,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,na,0.15592892467975616
367032060,2017-01-22 16:00:00,undefined,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,na,0.16193939745426178
367032060,2017-01-22 17:00:00,undefined,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,na,0.1501999944448471
367032060,2017-01-30 15:00:00,undefined,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,na,0.16910399496555328
367032060,2017-01-30 16:00:00,undefined,0,0.0019230769230769232,0.0,0.1,0.01386750490563073,52,0.0,0.0,0.0,na,0.19570209085941315
367032060,2017-01-30 17:00:00,undefined,0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,na,0.19646793603897095
367032060,2017-01-30 18:00:00,undefined,0,0.0019230769230769232,0.0,0.1,0.013867504905630726,52,0.0,0.0,0.0,na,0.17225465178489685
367035930,2015-01-07 23:00:00,moored,1025,0.01,0.0,0.1,0.03077935056255463,20,39.63,10.22,2.4699999999999998,tugtow,0.1624472737312317
367035930,2015-01-08 00:00:00,moored,1025,0.01,0.0,0.1,0.030779350562554625,20,39.63,10.22,2.4699999999999998,tugtow,0.1648305058479309
367035930,2015-01-19 20:00:00,moored,1025,0.03,0.0,0.1,0.04701623459816273,20,39.63,10.22,2.4699999999999998,tugtow,0.16118620336055756
367035930,2015-01-19 21:00:00,moored,1025,0.02,0.0,0.1,0.04103913408340617,20,39.63,10.22,2.4699999999999998,tugtow,0.1568772941827774
367035930,2016-01-11 17:00:00,under way using engine,1025,0.0019230769230769232,0.0,0.1,0.013867504905630726,52,39.63000000000006,10.220000000000015,2.5,tugtow,0.2106560319662094
367035930,2016-01-11 18:00:00,under way using engine,1025,0.009615384615384616,0.0,0.1,0.02976782961926058,52,39.63000000000006,10.220000000000015,2.5,tugtow,0.2793341279029846
367035930,2016-01-11 19:00:00,under way using engine,1025,0.01923076923076923,0.0,0.1,0.03979585917202717,52,39.63000000000006,10.220000000000015,2.5,tugtow,0.31937023997306824
367035930,2016-01-11 20:00:00,under way using engine,1025,0.0,0.0,0.0,0.0,53,39.63000000000006,10.220000000000015,2.5,tugtow,0.2961098849773407
367035930,2016-01-11 21:00:00,under way using engine,1025,0.0019230769230769232,0.0,0.1,0.01386750490563073,52,39.63000000000006,10.220000000000015,2.5,tugtow,0.1895371824502945
367035930,2017-01-07 13:00:00,under way using engine,1025,0.00196078431372549,0.0,0.1,0.014002800840280097,51,39.63000000000005,10.220000000000013,2.5,tugtow,0.1531486213207245
367035930,2017-01-07 14:00:00,under way using engine,1025,0.0,0.0,0.0,0.0,53,39.63000000000006,10.220000000000015,2.5,tugtow,0.16080032289028168
367035930,2017-01-07 15:00:00,under way using engine,1025,0.00392156862745098,0.0,0.1,0.019603921176392133,51,39.63000000000005,10.220000000000013,2.5,tugtow,0.15209335088729858
367035930,2017-01-20 06:00:00,under way using engine,1025,0.02115384615384615,0.0,0.1,0.0412383719156125,52,39.63000000000006,10.220000000000015,2.5,tugtow,0.1895163506269455
367035930,2017-01-20 07:00:00,under way using engine,1025,0.0038461538461538464,0.0,0.1,0.019418390934515434,52,39.63000000000006,10.220000000000015,2.5,tugtow,0.2272406816482544
367035930,2017-01-20 08:00:00,under way using engine,1025,0.0019230769230769232,0.0,0.1,0.01386750490563073,52,39.63000000000006,10.220000000000015,2.5,tugtow,0.24139872193336487
367035930,2017-01-20 09:00:00,under way using engine,1025,0.01923076923076923,0.0,0.1,0.03979585917202717,52,39.63000000000006,10.220000000000015,2.5,tugtow,0.23547674715518951
367035930,2017-01-20 10:00:00,under way using engine,1025,0.0,0.0,0.0,0.0,52,39.63000000000006,10.220000000000015,2.5,tugtow,0.21109437942504883
367035930,2017-01-20 11:00:00,under way using engine,1025,0.0018867924528301887,0.0,0.1,0.0137360563948689,53,39.63000000000006,10.220000000000015,2.5,tugtow,0.17241059243679047
367038990,2016-01-19 23:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,37.19000000000004,9.709999999999992,4.400000000000004,fishing,0.1678863763809204
367038990,2016-01-20 00:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,37.19000000000003,9.709999999999994,4.400000000000003,fishing,0.171453595161438
367038990,2016-01-20 01:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,50,37.19000000000003,9.709999999999994,4.400000000000003,fishing,0.1546964943408966
367038990,2016-01-26 07:00:00,under way using engine,1001,0.02037037037037037,0.0,0.1,0.04065329539256728,54,37.19000000000004,9.709999999999994,4.400000000000004,fishing,0.15747424960136414
367038990,2016-01-26 08:00:00,under way using engine,1001,0.0326923076923077,0.0,0.1,0.047366546671567096,52,37.19000000000004,9.709999999999992,4.400000000000004,fishing,0.17020967602729797
367038990,2016-01-26 09:00:00,under way using engine,1001,0.015384615384615384,0.0,0.1,0.03643213074786544,52,37.19000000000004,9.709999999999992,4.400000000000004,fishing,0.1630648970603943
367038990,2017-01-18 00:00:00,engaged in fishing,1001,0.001851851851851852,0.0,0.1,0.013608276348795433,54,37.19000000000004,9.709999999999994,4.400000000000004,fishing,0.19734755158424377
367038990,2017-01-18 01:00:00,engaged in fishing,1001,0.00196078431372549,0.0,0.1,0.014002800840280097,51,37.19000000000003,9.709999999999994,4.400000000000003,fishing,0.2331978976726532
367038990,2017-01-18 02:00:00,engaged in fishing,1001,0.0,0.0,0.0,0.0,52,37.19000000000004,9.709999999999992,4.400000000000004,fishing,0.242564857006073
367038990,2017-01-18 03:00:00,engaged in fishing,1001,0.0,0.0,0.0,0.0,53,37.19000000000004,9.709999999999994,4.400000000000004,fishing,0.21346443891525269
367038990,2017-01-18 04:00:00,engaged in fishing,1001,0.0,0.0,0.0,0.0,52,37.19000000000004,9.709999999999992,4.400000000000004,fishing,0.16426537930965424
367045260,2017-01-07 21:00:00,under way using engine,1001,0.027450980392156866,0.0,0.1,0.045070750482098784,51,35.359999999999964,9.149999999999991,0.0,fishing,0.1774425208568573
367045260,2017-01-07 22:00:00,under way using engine,1001,0.032075471698113214,0.0,0.1,0.047123344311499636,53,35.35999999999996,9.149999999999991,0.0,fishing,0.1920713633298874
367045260,2017-01-07 23:00:00,under way using engine,1001,0.025,0.0,0.1,0.043723731609760313,52,35.359999999999964,9.149999999999991,0.0,fishing,0.1763637363910675
367046940,2015-01-16 18:00:00,under way using engine,1001,0.005555555555555557,0.0,0.1,0.02312122823226642,54,33.839999999999975,9.759999999999994,0.0,fishing,0.15809109807014465
367046940,2015-01-16 19:00:00,under way using engine,1001,0.014545454545454544,0.0,0.1,0.03558079911965534,55,33.839999999999975,9.759999999999994,0.0,fishing,0.15948571264743805
367046940,2015-01-26 20:00:00,under way using engine,1001,0.02037037037037037,0.0,0.1,0.04065329539256728,54,33.839999999999975,9.759999999999994,0.0,fishing,0.17700941860675812
367046940,2015-01-26 21:00:00,under way using engine,1001,0.023636363636363636,0.0,0.1,0.04287637855957332,55,33.839999999999975,9.759999999999994,0.0,fishing,0.19609035551548004
367046940,2015-01-26 22:00:00,under way using engine,1001,0.01818181818181818,0.0,0.1,0.03892494720807615,55,33.839999999999975,9.759999999999994,0.0,fishing,0.18719492852687836
367046940,2015-01-26 23:00:00,under way using engine,1001,0.003703703703703704,0.0,0.1,0.01906258770929863,54,33.839999999999975,9.759999999999994,0.0,fishing,0.15317660570144653
367046940,2016-01-22 05:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,53,33.839999999999975,9.759999999999994,0.0,fishing,0.152245432138443
367046940,2016-01-22 06:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,33.83999999999998,9.759999999999994,0.0,fishing,0.17749100923538208
367046940,2016-01-22 07:00:00,under way using engine,1001,0.0019230769230769232,0.0,0.1,0.013867504905630726,52,33.83999999999998,9.759999999999994,0.0,fishing,0.18880559504032135
367046940,2016-01-22 08:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,33.83999999999998,9.759999999999994,0.0,fishing,0.16165058314800262
367046940,2017-01-21 23:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,55,33.839999999999975,9.759999999999994,0.0,fishing,0.15209972858428955
367048070,2015-01-23 06:00:00,under way using engine,0,0.0,0.0,0.0,0.0,53,37.0,11.0,3.699999999999997,na,0.16065318882465363
367048070,2015-01-23 07:00:00,under way using engine,0,0.0,0.0,0.0,0.0,54,37.0,11.0,3.699999999999997,na,0.15752042829990387
367048070,2015-01-31 10:00:00,under way using engine,0,0.0,0.0,0.0,0.0,54,37.0,11.0,3.699999999999997,na,0.17611245810985565
367048070,2015-01-31 11:00:00,under way using engine,0,0.0,0.0,0.0,0.0,53,37.0,11.0,3.699999999999997,na,0.22702544927597046
367048070,2015-01-31 12:00:00,under way using engine,0,0.0,0.0,0.0,0.0,52,37.0,11.0,3.6999999999999975,na,0.26225927472114563
367048070,2015-01-31 13:00:00,under way using engine,0,0.0,0.0,0.0,0.0,54,37.0,11.0,3.699999999999997,na,0.25553300976753235
367048070,2015-01-31 14:00:00,under way using engine,0,0.0018867924528301887,0.0,0.1,0.013736056394868901,53,37.0,11.0,3.699999999999997,na,0.21022623777389526
367048070,2016-01-25 17:00:00,under way using engine,0,0.0,0.0,0.0,0.0,52,37.0,11.0,3.6999999999999975,na,0.16485950350761414
367048070,2016-01-25 18:00:00,under way using engine,0,0.0,0.0,0.0,0.0,52,37.0,11.0,3.6999999999999975,na,0.17348061501979828
367048070,2016-01-25 19:00:00,under way using engine,0,0.0,0.0,0.0,0.0,52,37.0,11.0,3.6999999999999975,na,0.1602165848016739
367048070,2017-01-28 19:00:00,under way using engine,0,0.0,0.0,0.0,0.0,52,37.0,9.0,3.6999999999999975,na,0.15075846016407013
367048070,2017-01-28 20:00:00,under way using engine,0,0.0,0.0,0.0,0.0,53,37.0,9.0,3.699999999999997,na,0.18897294998168945
367048070,2017-01-28 21:00:00,under way using engine,0,0.0,0.0,0.0,0.0,50,37.0,9.0,3.6999999999999975,na,0.21108882129192352
367048070,2017-01-28 22:00:00,under way using engine,0,0.004,0.0,0.1,0.019794866372215742,50,37.0,9.0,3.6999999999999975,na,0.20508252084255219
367048070,2017-01-28 23:00:00,under way using engine,0,0.002,0.0,0.1,0.014142135623730947,50,37.0,9.0,3.6999999999999975,na,0.15969635546207428
367064000,2016-01-15 08:00:00,under way using engine,1001,0.013999999999999999,0.0,0.1,0.03505098327538656,50,43.779999999999994,9.449999999999992,3.5999999999999965,fishing,0.15105193853378296
367064000,2016-01-15 09:00:00,under way using engine,1001,0.004081632653061225,0.0,0.1,0.019991494790174605,49,43.77999999999999,9.449999999999992,3.5999999999999965,fishing,0.15681780874729156
367068230,2016-01-04 10:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,56,35.34999999999996,12.200000000000006,0.0,fishing,0.1579010784626007
367068230,2016-01-04 11:00:00,under way using engine,1001,0.0018181818181818182,0.0,0.1,0.01348399724926484,55,35.349999999999966,12.200000000000006,0.0,fishing,0.19548894464969635
367068230,2016-01-04 12:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,57,35.34999999999996,12.200000000000008,0.0,fishing,0.21869468688964844
367068230,2016-01-04 13:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,53,35.349999999999966,12.200000000000005,0.0,fishing,0.2061280459165573
367068230,2016-01-04 14:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,55,35.349999999999966,12.200000000000006,0.0,fishing,0.15547293424606323
367068230,2017-01-28 13:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,35.349999999999966,12.200000000000005,0.0,fishing,0.18115489184856415
367068230,2017-01-28 14:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,35.349999999999966,12.200000000000003,0.0,fishing,0.20683370530605316
367068230,2017-01-28 15:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,35.349999999999966,12.200000000000003,0.0,fishing,0.20344340801239014
367068230,2017-01-28 16:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,35.349999999999966,12.200000000000003,0.0,fishing,0.17005853354930878
367078130,2015-01-29 06:00:00,under way using engine,30,0.007407407407407408,0.0,0.1,0.026435052857271473,54,40.0,10.0,4.0,fishing,0.16360309720039368
367078130,2015-01-29 07:00:00,under way using engine,30,0.012727272727272726,0.0,0.1,0.033634998607300876,55,40.0,10.0,4.0,fishing,0.17773783206939697
367078130,2015-01-29 08:00:00,under way using engine,30,0.024528301886792454,0.0,0.1,0.043437224276306946,53,40.0,10.0,4.0,fishing,0.16808827221393585
367082010,2017-01-31 09:00:00,under way using engine,1001,8.798,8.2,9.3,0.2972595924543433,50,28.150000000000013,7.620000000000004,0.0,fishing,0.15110629796981812
367082010,2017-01-31 10:00:00,under way using engine,1001,9.378947368421054,9.2,9.7,0.13572417850765936,19,28.149999999999988,7.620000000000002,0.0,fishing,0.16270051896572113
367082710,2016-01-22 13:00:00,under way using engine,1001,0.7666666666666667,0.1,1.3,0.6110100926607787,3,30.179999999999996,8.54,4.3,fishing,0.17070206999778748
367082710,2016-01-22 14:00:00,under way using engine,1001,1.3333333333333333,1.1,1.7,0.32145502536643183,3,30.179999999999996,8.54,4.3,fishing,0.23295257985591888
367082710,2016-01-23 05:00:00,under way using engine,1001,6.600000000000001,6.2,6.9,0.2,10,30.18,8.539999999999997,4.299999999999999,fishing,0.2821711599826813
367082710,2016-01-23 06:00:00,under way using engine,1001,6.484444444444444,5.9,6.9,0.29844715959564283,45,30.18,8.540000000000003,4.3000000000000025,fishing,0.29485613107681274
367082710,2016-01-23 07:00:00,under way using engine,1001,6.1692307692307695,5.4,6.9,0.4108997595132226,52,30.180000000000007,8.540000000000004,4.300000000000003,fishing,0.24155943095684052
367084590,2015-01-31 06:00:00,under way using engine,1001,0.007407407407407408,0.0,0.1,0.026435052857271477,54,37.36999999999995,9.44,4.879999999999997,fishing,0.1506872922182083
367084590,2015-01-31 07:00:00,under way using engine,1001,0.024074074074074074,0.0,0.1,0.04315476835930594,54,37.36999999999995,9.44,4.879999999999997,fishing,0.1575438231229782
367084590,2016-01-21 18:00:00,under way using engine,1001,0.0019230769230769232,0.0,0.1,0.013867504905630726,52,37.36999999999995,9.44,4.900000000000004,fishing,0.15100762248039246
367084590,2016-01-21 19:00:00,under way using engine,1001,0.00576923076923077,0.0,0.1,0.02354354778987094,52,37.36999999999995,9.44,4.900000000000004,fishing,0.16562658548355103
367084590,2016-01-21 20:00:00,under way using engine,1001,0.0019230769230769232,0.0,0.1,0.013867504905630726,52,37.36999999999995,9.44,4.900000000000004,fishing,0.16529236733913422
367084590,2017-01-28 10:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,37.36999999999995,9.44,4.900000000000004,fishing,0.15109699964523315
367084590,2017-01-28 11:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,37.36999999999995,9.44,4.900000000000004,fishing,0.1794537901878357
367084590,2017-01-28 12:00:00,under way using engine,1001,0.007692307692307693,0.0,0.1,0.02690691175985251,52,37.36999999999995,9.44,4.900000000000004,fishing,0.1942986100912094
367084590,2017-01-28 13:00:00,under way using engine,1001,0.0038461538461538464,0.0,0.1,0.019418390934515434,52,37.36999999999995,9.44,4.900000000000004,fishing,0.18198905885219574
367085340,2017-01-08 08:00:00,under way using engine,1001,3.0710526315789477,0.0,7.9,2.0678893658964164,38,26.73000000000001,9.139999999999992,0.0,fishing,0.16775311529636383
367085340,2017-01-08 09:00:00,under way using engine,1001,2.7324324324324323,0.0,6.2,1.6561424479216176,37,26.73000000000001,9.139999999999992,0.0,fishing,0.17709387838840485
367085340,2017-01-08 10:00:00,under way using engine,1001,1.6375,0.0,4.9,1.500166657408436,16,26.730000000000004,9.14,0.0,fishing,0.16824644804000854
367088480,2016-01-26 00:00:00,under way using engine,1001,0.007547169811320755,0.0,0.1,0.026667876121581082,53,43.59999999999996,9.56,4.300000000000004,fishing,0.1575397551059723
367088480,2016-01-26 01:00:00,under way using engine,1001,0.01923076923076923,0.0,0.1,0.03979585917202717,52,43.59999999999996,9.56,4.300000000000003,fishing,0.1599215567111969
367094420,2015-01-30 22:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,53,31.0,9.279999999999987,0.0,fishing,0.18465670943260193
367094420,2015-01-30 23:00:00,under way using engine,1001,0.0018867924528301887,0.0,0.1,0.0137360563948689,53,31.0,9.279999999999987,0.0,fishing,0.21692855656147003
367094420,2015-01-31 00:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,53,31.0,9.279999999999987,0.0,fishing,0.21481618285179138
367094420,2015-01-31 01:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,54,31.0,9.279999999999987,0.0,fishing,0.17733925580978394
367094420,2016-01-17 17:00:00,under way using engine,1001,0.01346153846153846,0.0,0.1,0.03446422500840349,52,31.0,9.279999999999987,0.0,fishing,0.16766931116580963
367094420,2016-01-17 18:00:00,under way using engine,1001,0.24807692307692306,0.0,3.2,0.6390834075533136,52,31.0,9.279999999999987,0.0,fishing,0.17517821490764618
367094420,2016-01-17 19:00:00,under way using engine,1001,0.19423076923076923,0.0,2.2,0.4848340979800231,52,31.0,9.279999999999987,0.0,fishing,0.15759478509426117
367094420,2016-01-24 12:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,55,31.0,9.279999999999987,0.0,fishing,0.1611005812883377
367094420,2016-01-24 13:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,53,31.0,9.279999999999987,0.0,fishing,0.19560471177101135
367094420,2016-01-24 14:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,53,31.0,9.279999999999987,0.0,fishing,0.22192123532295227
367094420,2016-01-24 15:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,31.0,9.279999999999987,0.0,fishing,0.21441632509231567
367094420,2016-01-24 16:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,53,31.0,9.279999999999987,0.0,fishing,0.16237294673919678
367094420,2017-01-27 14:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,31.0,9.279999999999987,0.0,fishing,0.16038236021995544
367094420,2017-01-27 15:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,31.0,9.279999999999987,0.0,fishing,0.22695304453372955
367094420,2017-01-27 16:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,31.0,9.279999999999987,0.0,fishing,0.2945973575115204
367094420,2017-01-27 17:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,31.0,9.279999999999987,0.0,fishing,0.3262433707714081
367094420,2017-01-27 18:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,31.0,9.279999999999987,0.0,fishing,0.2966255247592926
367094420,2017-01-27 19:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,48,31.0,9.279999999999989,0.0,fishing,0.19731537997722626
367095130,2017-01-31 23:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,31.0,9.279999999999987,0.0,fishing,0.15759354829788208
367098030,2015-01-01 00:00:00,under way using engine,1001,0.0038461538461538464,0.0,0.1,0.019418390934515434,52,24.259999999999994,7.920000000000003,0.0,fishing,0.21083644032478333
367098030,2015-01-01 01:00:00,under way using engine,1001,0.011538461538461537,0.0,0.1,0.03226025390322358,52,24.259999999999994,7.920000000000003,0.0,fishing,0.25273439288139343
367098030,2015-01-01 02:00:00,under way using engine,1001,0.0019230769230769232,0.0,0.1,0.013867504905630726,52,24.259999999999994,7.920000000000003,0.0,fishing,0.26584821939468384
367098030,2015-01-01 03:00:00,under way using engine,1001,0.0038461538461538464,0.0,0.1,0.019418390934515438,52,24.259999999999994,7.920000000000003,0.0,fishing,0.22624383866786957
367098030,2016-01-19 23:00:00,under way using engine,1001,5.783333333333332,4.7,6.8,0.7161404491139591,36,24.259999999999994,7.919999999999997,0.0,fishing,0.17836344242095947
367098030,2016-01-20 00:00:00,under way using engine,1001,5.751724137931035,4.4,6.7,0.6339336883162668,29,24.259999999999994,7.9199999999999955,0.0,fishing,0.19773319363594055
367098030,2016-01-20 01:00:00,under way using engine,1001,6.391666666666666,5.9,7.0,0.29682665076785253,12,24.259999999999994,7.920000000000001,0.0,fishing,0.19218415021896362
367098030,2016-01-22 14:00:00,under way using engine,1001,5.7,5.7,5.7,0.0,1,24.26,7.92,0.0,fishing,0.16646398603916168
367098030,2017-01-07 21:00:00,under way using engine,1001,6.354761904761907,3.1,8.7,2.0647095562533937,42,24.259999999999994,7.92,0.0,fishing,0.15863345563411713
367098030,2017-01-07 22:00:00,under way using engine,1001,3.7729166666666676,3.1,8.1,1.051390079509399,48,24.259999999999994,7.920000000000002,0.0,fishing,0.1535883992910385
367098030,2017-01-29 16:00:00,under way using engine,1001,0.0037735849056603774,0.0,0.1,0.01923802475610973,53,24.259999999999994,7.9200000000000035,0.0,fishing,0.16065704822540283
367098030,2017-01-29 17:00:00,under way using engine,1001,0.01346153846153846,0.0,0.1,0.03446422500840349,52,24.259999999999994,7.920000000000003,0.0,fishing,0.1700596809387207
367098030,2017-01-29 18:00:00,under way using engine,1001,0.009615384615384616,0.0,0.1,0.029767829619260586,52,24.259999999999994,7.920000000000003,0.0,fishing,0.1663011610507965
367098380,2016-01-22 11:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,24.269999999999985,7.470000000000009,0.0,fishing,0.15389803051948547
367098380,2016-01-22 12:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,24.269999999999985,7.470000000000009,0.0,fishing,0.155875563621521
367098380,2016-01-27 23:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,51,24.269999999999985,7.470000000000009,0.0,fishing,0.1696697473526001
367098380,2016-01-28 00:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,52,24.269999999999985,7.470000000000009,0.0,fishing,0.17788980901241302
367098380,2016-01-28 01:00:00,under way using engine,1001,0.11538461538461539,0.0,1.6,0.3460616602570258,52,24.269999999999985,7.470000000000009,0.0,fishing,0.16414931416511536
367101660,2017-01-18 14:00:00,engaged in fishing,1001,0.04230769230769232,0.0,0.1,0.04988674957145865,52,23.769999999999985,8.220000000000011,0.0,fishing,0.18480166792869568
367101660,2017-01-18 15:00:00,engaged in fishing,1001,0.05192307692307695,0.0,0.1,0.05045045954972344,52,23.769999999999985,8.220000000000011,0.0,fishing,0.2076573520898819
367101660,2017-01-18 16:00:00,engaged in fishing,1001,0.04230769230769232,0.0,0.1,0.04988674957145865,52,23.769999999999985,8.220000000000011,0.0,fishing,0.20151609182357788
367101660,2017-01-18 17:00:00,engaged in fishing,1001,0.05384615384615387,0.0,0.2,0.054093377730816634,52,23.769999999999985,8.220000000000011,0.0,fishing,0.16807542741298676
367108540,2016-01-28 20:00:00,engaged in fishing,1001,4.548076923076921,1.4,10.9,2.271519348548359,52,43.79999999999999,11.589999999999995,3.6999999999999975,fishing,0.1650611013174057
367108540,2016-01-28 21:00:00,engaged in fishing,1001,3.401960784313726,3.0,4.1,0.2428910834744095,51,43.79999999999998,11.589999999999995,3.6999999999999975,fishing,0.16769514977931976
367108540,2016-01-28 22:00:00,engaged in fishing,1001,3.596078431372549,2.9,4.9,0.3155698238512205,51,43.79999999999998,11.589999999999995,3.6999999999999975,fishing,0.15423795580863953
367108560,2015-01-31 07:00:00,under way using engine,1001,0.04814814814814817,0.0,0.1,0.0504348664241606,54,54.86999999999993,12.200000000000005,3.659999999999997,fishing,0.16454021632671356
367108560,2015-01-31 08:00:00,under way using engine,1001,0.06415094339622644,0.0,0.1,0.04841463392342282,53,54.86999999999993,12.200000000000005,3.659999999999997,fishing,0.1962253451347351
367108560,2015-01-31 09:00:00,under way using engine,1001,0.05094339622641512,0.0,0.2,0.05414596195411195,53,54.86999999999993,12.200000000000005,3.659999999999997,fishing,0.20464670658111572
367108560,2015-01-31 10:00:00,under way using engine,1001,0.04230769230769232,0.0,0.2,0.053673500403369705,52,54.86999999999993,12.200000000000005,3.659999999999997,fishing,0.186342254281044
367108560,2016-01-27 17:00:00,under way using engine,1001,0.002564102564102564,0.0,0.1,0.01601281538050871,39,54.86999999999995,12.199999999999992,3.7,fishing,0.1659795641899109
367108560,2016-01-27 18:00:00,under way using engine,1001,0.0,0.0,0.0,0.0,38,54.86999999999995,12.199999999999994,3.7000000000000006,fishing,0.17290359735488892
367108560,2016-01-27 19:00:00,under way using engine,1001,0.013793103448275864,0.0,0.1,0.03509312031717982,29,54.86999999999996,12.199999999999994,3.700000000000002,fishing,0.16036340594291687
367108560,2017-01-20 12:00:00,under way using engine,1001,0.020754716981132074,0.0,0.1,0.04094316213238946,53,54.86999999999993,12.200000000000005,3.699999999999997,fishing,0.1755438894033432
